t,visible_targets,track_count,master_track_id,truth_az,truth_el,gimbal_ui_az,gimbal_el,err_az,err_el,err_total
0.0,1,0,-1,6.0,30.0,0.0,0.0,6.0,30.0,30.59411708155671
0.05,1,0,-1,6.0,30.0,0.0,0.0,6.0,30.0,30.59411708155671
0.1,1,1,1,6.0,30.0,0.0,0.0,6.0,30.0,30.59411708155671
0.15000000000000002,1,1,1,6.0,30.0,2.999997138977051,2.999997138977051,3.000002861022949,27.00000286102295,27.16615857388367
0.2,1,1,1,6.0,30.0,5.999994277954102,5.999994277954102,5.7220458984375e-06,24.0000057220459,24.00000572204658
0.25,1,1,1,6.0,30.0,6.000686068072099,8.999991416931152,0.0006860680720990331,21.000008583068848,21.000008594275734
0.30000000000000004,1,1,1,6.0,30.0,6.000686068072099,11.999988555908203,0.0006860680720990331,18.000011444091797,18.000011457166494
0.35000000000000003,1,1,1,6.0,30.0,6.000686068072099,15.060739517211914,0.0006860680720990331,14.939260482788086,14.939260498541524
0.4,1,1,1,6.0,30.0,6.000686068072099,18.060736656188965,0.0006860680720990331,11.939263343811035,11.939263363522862
0.45,1,1,1,6.0,30.0,6.000686068072099,21.060733795166016,0.0006860680720990331,8.939266204833984,8.939266231161056
0.5,1,1,1,6.0,30.0,6.000686068072099,24.060730934143066,0.0006860680720990331,5.939269065856934,5.939269105482129
0.55,1,1,1,6.0,30.0,6.000686068072099,27.060728073120117,0.0006860680720990331,2.939271926879883,2.939272006948928
0.6000000000000001,1,1,1,6.0,30.0,6.000686068072099,29.99857652083155,0.0006860680720990331,0.0014234791684515358,0.0015801842748771927
0.65,1,1,1,6.0,30.0,6.000686068072099,29.99857652083155,0.0006860680720990331,0.0014234791684515358,0.0015801842748771927
0.7000000000000001,1,1,1,6.0,30.0,6.000686068072099,29.99857652083155,0.0006860680720990331,0.0014234791684515358,0.0015801842748771927
0.75,1,1,1,6.0,30.0,6.000686068072099,29.99857652083155,0.0006860680720990331,0.0014234791684515358,0.0015801842748771927
0.8,1,1,1,6.0,30.0,6.000686068072099,29.99857652083155,0.0006860680720990331,0.0014234791684515358,0.0015801842748771927
0.8500000000000001,1,1,1,6.0,30.0,6.000686068072099,29.99857652083155,0.0006860680720990331,0.0014234791684515358,0.0015801842748771927
0.9,1,1,1,6.0,30.0,6.000686068072099,29.99857652083155,0.0006860680720990331,0.0014234791684515358,0.0015801842748771927
0.9500000000000001,1,1,1,6.0,30.0,6.000686068072099,29.99857652083155,0.0006860680720990331,0.0014234791684515358,0.0015801842748771927
1.0,1,1,1,6.0,30.0,6.000686068072099,29.99857652083155,0.0006860680720990331,0.0014234791684515358,0.0015801842748771927
1.05,1,1,1,6.0,30.0,6.000686068072099,29.99857652083155,0.0006860680720990331,0.0014234791684515358,0.0015801842748771927
1.1,1,1,1,6.0,30.0,6.000686068072099,29.99857652083155,0.0006860680720990331,0.0014234791684515358,0.0015801842748771927
1.1500000000000001,1,1,1,6.0,30.0,6.000686068072099,29.99857652083155,0.0006860680720990331,0.0014234791684515358,0.0015801842748771927
1.2000000000000002,1,1,1,6.0,30.0,6.000686068072099,29.99857652083155,0.0006860680720990331,0.0014234791684515358,0.0015801842748771927
1.25,1,1,1,6.0,30.0,6.000686068072099,29.99857652083155,0.0006860680720990331,0.0014234791684515358,0.0015801842748771927
1.3,1,1,1,6.0,30.0,6.000686068072099,29.99857652083155,0.0006860680720990331,0.0014234791684515358,0.0015801842748771927
1.35,1,1,1,6.0,30.0,6.000686068072099,29.99857652083155,0.0006860680720990331,0.0014234791684515358,0.0015801842748771927
1.4000000000000001,1,1,1,6.0,30.0,6.000686068072099,29.99857652083155,0.0006860680720990331,0.0014234791684515358,0.0015801842748771927
1.4500000000000002,1,1,1,6.0,30.0,6.000686068072099,29.99857652083155,0.0006860680720990331,0.0014234791684515358,0.0015801842748771927
1.5,1,1,1,6.0,30.0,6.000686068072099,29.99857652083155,0.0006860680720990331,0.0014234791684515358,0.0015801842748771927
1.55,1,1,1,6.0,30.0,6.000686068072099,29.99857652083155,0.0006860680720990331,0.0014234791684515358,0.0015801842748771927
1.6,1,1,1,6.0,30.0,6.000686068072099,29.99857652083155,0.0006860680720990331,0.0014234791684515358,0.0015801842748771927
1.6500000000000001,1,1,1,6.0,30.0,6.000686068072099,29.99857652083155,0.0006860680720990331,0.0014234791684515358,0.0015801842748771927
1.7000000000000002,1,1,1,6.0,30.0,6.000686068072099,29.99857652083155,0.0006860680720990331,0.0014234791684515358,0.0015801842748771927
1.75,1,1,1,6.0,30.0,6.000686068072099,29.99857652083155,0.0006860680720990331,0.0014234791684515358,0.0015801842748771927
1.8,1,1,1,6.0,30.0,6.000686068072099,29.99857652083155,0.0006860680720990331,0.0014234791684515358,0.0015801842748771927
1.85,1,1,1,6.0,30.0,6.000686068072099,29.99857652083155,0.0006860680720990331,0.0014234791684515358,0.0015801842748771927
1.9000000000000001,1,1,1,6.0,30.0,6.000686068072099,29.99857652083155,0.0006860680720990331,0.0014234791684515358,0.0015801842748771927
1.9500000000000002,1,1,1,6.0,30.0,6.000686068072099,29.99857652083155,0.0006860680720990331,0.0014234791684515358,0.0015801842748771927
2.0,1,1,1,6.0,30.0,6.000686068072099,29.99857652083155,0.0006860680720990331,0.0014234791684515358,0.0015801842748771927
2.0500000000000003,1,1,1,6.0,30.0,6.000686068072099,29.99857652083155,0.0006860680720990331,0.0014234791684515358,0.0015801842748771927
2.1,1,1,1,6.0,30.0,6.000686068072099,29.99857652083155,0.0006860680720990331,0.0014234791684515358,0.0015801842748771927
2.15,1,1,1,6.0,30.0,6.000686068072099,29.99857652083155,0.0006860680720990331,0.0014234791684515358,0.0015801842748771927
2.2,1,1,1,6.0,30.0,6.000686068072099,29.99857652083155,0.0006860680720990331,0.0014234791684515358,0.0015801842748771927
2.25,1,1,1,6.0,30.0,6.000686068072099,29.99857652083155,0.0006860680720990331,0.0014234791684515358,0.0015801842748771927
2.3000000000000003,1,1,1,6.0,30.0,6.000686068072099,29.99857652083155,0.0006860680720990331,0.0014234791684515358,0.0015801842748771927
2.35,1,1,1,6.0,30.0,6.000686068072099,29.99857652083155,0.0006860680720990331,0.0014234791684515358,0.0015801842748771927
2.4000000000000004,1,1,1,6.0,30.0,6.000686068072099,29.99857652083155,0.0006860680720990331,0.0014234791684515358,0.0015801842748771927
2.45,1,1,1,6.0,30.0,6.000686068072099,29.99857652083155,0.0006860680720990331,0.0014234791684515358,0.0015801842748771927
2.5,1,1,1,6.0,30.0,6.000686068072099,29.99857652083155,0.0006860680720990331,0.0014234791684515358,0.0015801842748771927
2.5500000000000003,1,1,1,6.0,30.0,6.000686068072099,29.99857652083155,0.0006860680720990331,0.0014234791684515358,0.0015801842748771927
2.6,1,1,1,6.0,30.0,6.000686068072099,29.99857652083155,0.0006860680720990331,0.0014234791684515358,0.0015801842748771927
2.6500000000000004,1,1,1,6.0,30.0,6.000686068072099,29.99857652083155,0.0006860680720990331,0.0014234791684515358,0.0015801842748771927
2.7,1,1,1,6.0,30.0,6.000686068072099,29.99857652083155,0.0006860680720990331,0.0014234791684515358,0.0015801842748771927
2.75,1,1,1,6.0,30.0,6.000686068072099,29.99857652083155,0.0006860680720990331,0.0014234791684515358,0.0015801842748771927
2.8000000000000003,1,1,1,6.0,30.0,6.000686068072099,29.99857652083155,0.0006860680720990331,0.0014234791684515358,0.0015801842748771927
2.85,1,1,1,6.0,30.0,6.000686068072099,29.99857652083155,0.0006860680720990331,0.0014234791684515358,0.0015801842748771927
2.9000000000000004,1,1,1,6.0,30.0,6.000686068072099,29.99857652083155,0.0006860680720990331,0.0014234791684515358,0.0015801842748771927
2.95,1,1,1,6.0,30.0,6.000686068072099,29.99857652083155,0.0006860680720990331,0.0014234791684515358,0.0015801842748771927
3.0,1,1,1,6.0,30.0,6.000686068072099,29.99857652083155,0.0006860680720990331,0.0014234791684515358,0.0015801842748771927
3.0500000000000003,1,1,1,6.0,30.0,6.000686068072099,29.99857652083155,0.0006860680720990331,0.0014234791684515358,0.0015801842748771927
3.1,1,1,1,6.0,30.0,6.000686068072099,29.99857652083155,0.0006860680720990331,0.0014234791684515358,0.0015801842748771927
3.1500000000000004,1,1,1,6.0,30.0,6.000686068072099,29.99857652083155,0.0006860680720990331,0.0014234791684515358,0.0015801842748771927
3.2,1,1,1,6.0,30.0,6.000686068072099,29.99857652083155,0.0006860680720990331,0.0014234791684515358,0.0015801842748771927
3.25,1,1,1,6.0,30.0,6.000686068072099,29.99857652083155,0.0006860680720990331,0.0014234791684515358,0.0015801842748771927
3.3000000000000003,1,1,1,6.0,30.0,6.000686068072099,29.99857652083155,0.0006860680720990331,0.0014234791684515358,0.0015801842748771927
3.35,1,1,1,6.0,30.0,6.000686068072099,29.99857652083155,0.0006860680720990331,0.0014234791684515358,0.0015801842748771927
3.4000000000000004,1,1,1,6.0,30.0,6.000686068072099,29.99857652083155,0.0006860680720990331,0.0014234791684515358,0.0015801842748771927
3.45,1,1,1,6.0,30.0,6.000686068072099,29.99857652083155,0.0006860680720990331,0.0014234791684515358,0.0015801842748771927
3.5,1,1,1,6.0,30.0,6.000686068072099,29.99857652083155,0.0006860680720990331,0.0014234791684515358,0.0015801842748771927
3.5500000000000003,1,1,1,6.0,30.0,6.000686068072099,29.99857652083155,0.0006860680720990331,0.0014234791684515358,0.0015801842748771927
3.6,1,1,1,6.0,30.0,6.000686068072099,29.99857652083155,0.0006860680720990331,0.0014234791684515358,0.0015801842748771927
3.6500000000000004,1,1,1,6.0,30.0,6.000686068072099,29.99857652083155,0.0006860680720990331,0.0014234791684515358,0.0015801842748771927
3.7,1,1,1,6.0,30.0,6.000686068072099,29.99857652083155,0.0006860680720990331,0.0014234791684515358,0.0015801842748771927
3.75,1,1,1,6.0,30.0,6.000686068072099,29.99857652083155,0.0006860680720990331,0.0014234791684515358,0.0015801842748771927
3.8000000000000003,1,1,1,6.0,30.0,6.000686068072099,29.99857652083155,0.0006860680720990331,0.0014234791684515358,0.0015801842748771927
3.85,1,1,1,6.0,30.0,6.000686068072099,29.99857652083155,0.0006860680720990331,0.0014234791684515358,0.0015801842748771927
3.9000000000000004,1,1,1,6.0,30.0,6.000686068072099,29.99857652083155,0.0006860680720990331,0.0014234791684515358,0.0015801842748771927
3.95,1,1,1,6.0,30.0,6.000686068072099,29.99857652083155,0.0006860680720990331,0.0014234791684515358,0.0015801842748771927
4.0,1,1,1,6.0,30.0,6.000686068072099,29.99857652083155,0.0006860680720990331,0.0014234791684515358,0.0015801842748771927
4.05,1,1,1,6.0,30.0,6.000686068072099,29.99857652083155,0.0006860680720990331,0.0014234791684515358,0.0015801842748771927
4.1000000000000005,1,1,1,6.0,30.0,6.000686068072099,29.99857652083155,0.0006860680720990331,0.0014234791684515358,0.0015801842748771927
4.15,1,1,1,6.0,30.0,6.000686068072099,29.99857652083155,0.0006860680720990331,0.0014234791684515358,0.0015801842748771927
4.2,1,1,1,6.0,30.0,6.000686068072099,29.99857652083155,0.0006860680720990331,0.0014234791684515358,0.0015801842748771927
4.25,1,1,1,6.0,30.0,6.000686068072099,29.99857652083155,0.0006860680720990331,0.0014234791684515358,0.0015801842748771927
4.3,1,1,1,6.0,30.0,6.000686068072099,29.99857652083155,0.0006860680720990331,0.0014234791684515358,0.0015801842748771927
4.3500000000000005,1,1,1,6.0,30.0,6.000686068072099,29.99857652083155,0.0006860680720990331,0.0014234791684515358,0.0015801842748771927
4.4,1,1,1,6.0,30.0,6.000686068072099,29.99857652083155,0.0006860680720990331,0.0014234791684515358,0.0015801842748771927
4.45,1,1,1,6.0,30.0,6.000686068072099,29.99857652083155,0.0006860680720990331,0.0014234791684515358,0.0015801842748771927
4.5,1,1,1,6.0,30.0,6.000686068072099,29.99857652083155,0.0006860680720990331,0.0014234791684515358,0.0015801842748771927
4.55,1,1,1,6.0,30.0,6.000686068072099,29.99857652083155,0.0006860680720990331,0.0014234791684515358,0.0015801842748771927
4.6000000000000005,1,1,1,6.0,30.0,6.000686068072099,29.99857652083155,0.0006860680720990331,0.0014234791684515358,0.0015801842748771927
4.65,1,1,1,6.0,30.0,6.000686068072099,29.99857652083155,0.0006860680720990331,0.0014234791684515358,0.0015801842748771927
4.7,1,1,1,6.0,30.0,6.000686068072099,29.99857652083155,0.0006860680720990331,0.0014234791684515358,0.0015801842748771927
4.75,1,1,1,6.0,30.0,6.000686068072099,29.99857652083155,0.0006860680720990331,0.0014234791684515358,0.0015801842748771927
4.800000000000001,1,1,1,6.0,30.0,6.000686068072099,29.99857652083155,0.0006860680720990331,0.0014234791684515358,0.0015801842748771927
4.8500000000000005,1,1,1,6.0,30.0,6.000686068072099,29.99857652083155,0.0006860680720990331,0.0014234791684515358,0.0015801842748771927
4.9,1,1,1,6.0,30.0,6.000686068072099,29.99857652083155,0.0006860680720990331,0.0014234791684515358,0.0015801842748771927
4.95,1,1,1,6.0,30.0,6.000686068072099,29.99857652083155,0.0006860680720990331,0.0014234791684515358,0.0015801842748771927
5.0,1,1,1,6.0,30.0,6.000686068072099,29.99857652083155,0.0006860680720990331,0.0014234791684515358,0.0015801842748771927
5.050000000000001,1,1,1,6.0,30.0,6.000686068072099,29.99857652083155,0.0006860680720990331,0.0014234791684515358,0.0015801842748771927
5.1000000000000005,1,1,1,6.0,30.0,6.000686068072099,29.99857652083155,0.0006860680720990331,0.0014234791684515358,0.0015801842748771927
5.15,1,1,1,6.0,30.0,6.000686068072099,29.99857652083155,0.0006860680720990331,0.0014234791684515358,0.0015801842748771927
5.2,1,1,1,6.0,30.0,6.000686068072099,29.99857652083155,0.0006860680720990331,0.0014234791684515358,0.0015801842748771927
5.25,1,1,1,6.0,30.0,6.000686068072099,29.99857652083155,0.0006860680720990331,0.0014234791684515358,0.0015801842748771927
5.300000000000001,1,1,1,6.0,30.0,6.000686068072099,29.99857652083155,0.0006860680720990331,0.0014234791684515358,0.0015801842748771927
5.3500000000000005,1,1,1,6.0,30.0,6.000686068072099,29.99857652083155,0.0006860680720990331,0.0014234791684515358,0.0015801842748771927
5.4,1,1,1,6.0,30.0,6.000686068072099,29.99857652083155,0.0006860680720990331,0.0014234791684515358,0.0015801842748771927
5.45,1,1,1,6.0,30.0,6.000686068072099,29.99857652083155,0.0006860680720990331,0.0014234791684515358,0.0015801842748771927
5.5,1,1,1,6.0,30.0,6.000686068072099,29.99857652083155,0.0006860680720990331,0.0014234791684515358,0.0015801842748771927
5.550000000000001,1,1,1,6.0,30.0,6.000686068072099,29.99857652083155,0.0006860680720990331,0.0014234791684515358,0.0015801842748771927
5.6000000000000005,1,1,1,6.0,30.0,6.000686068072099,29.99857652083155,0.0006860680720990331,0.0014234791684515358,0.0015801842748771927
5.65,1,1,1,6.0,30.0,6.000686068072099,29.99857652083155,0.0006860680720990331,0.0014234791684515358,0.0015801842748771927
5.7,1,1,1,6.0,30.0,6.000686068072099,29.99857652083155,0.0006860680720990331,0.0014234791684515358,0.0015801842748771927
5.75,1,1,1,6.0,30.0,6.000686068072099,29.99857652083155,0.0006860680720990331,0.0014234791684515358,0.0015801842748771927
5.800000000000001,1,1,1,6.0,30.0,6.000686068072099,29.99857652083155,0.0006860680720990331,0.0014234791684515358,0.0015801842748771927
5.8500000000000005,1,1,1,6.0,30.0,6.000686068072099,29.99857652083155,0.0006860680720990331,0.0014234791684515358,0.0015801842748771927
5.9,1,1,1,6.0,30.0,6.000686068072099,29.99857652083155,0.0006860680720990331,0.0014234791684515358,0.0015801842748771927
5.95,1,1,1,6.0,30.0,6.000686068072099,29.99857652083155,0.0006860680720990331,0.0014234791684515358,0.0015801842748771927
